0,2,1,470,43
0,2,1,471,69
0,3,1,472,336
0,2,1,473,66
0,2,1,473,57
0,2,1,475,73
0,3,1,476,85
0,3,1,480,121
0,3,1,482,149
0,2,1,482,91
0,2,1,482,109
0,2,1,483,161
0,2,1,484,81
2,1,1,484,197
0,2,1,485,47
0,2,1,485,47
2,1,1,485,127
2,1,1,485,128
0,3,1,485,191
0,2,1,486,51
0,2,1,487,65
1,3,1,487,135
1,3,1,488,112
0,2,1,488,37
0,2,1,489,119
0,2,1,490,93
2,3,1,492,120
1,3,1,493,129
0,3,1,495,87
0,2,1,495,98
0,2,1,496,72
0,2,1,498,64
0,2,1,500,51
0,2,1,501,122
1,3,1,501,86
0,3,1,502,206
0,2,1,502,85
1,3,1,502,153
0,2,1,504,78
0,2,1,505,113
0,3,1,505,102
0,3,1,505,96
0,3,1,506,148
2,1,1,506,129
0,2,1,506,107
2,3,1,506,143
0,2,1,507,60
1,1,1,508,128
0,2,1,508,102
1,3,1,508,166
0,2,1,510,77
1,3,1,510,154
1,3,1,511,145
0,2,1,512,78
0,3,1,513,180
0,2,1,514,45
0,3,1,515,263
0,2,1,515,51
0,2,1,516,75
0,2,1,516,73
0,3,1,518,160
0,2,1,520,57
0,2,1,520,57
1,3,1,522,91
0,3,1,522,177
0,2,1,523,116
0,2,1,525,40
0,2,1,525,39
1,1,1,525,59
0,3,1,526,111
0,2,1,528,98
1,3,1,528,113
1,1,1,529,73
0,3,1,530,120
0,2,1,530,88
0,3,1,530,174
0,2,1,530,41
0,2,1,532,31
0,2,1,532,87
0,3,1,532,116
1,3,1,533,18
1,3,1,535,164
0,3,1,535,99
0,2,1,535,69
1,3,1,535,375
0,3,1,537,114
0,3,1,538,91
1,1,1,538,82
1,3,1,538,16
1,3,1,538,452
0,3,1,538,224
0,2,1,539,57
0,2,1,539,38
0,2,1,540,50
0,2,1,541,76
1,1,1,541,164
0,2,1,542,98
0,2,1,542,62
0,2,1,543,18
2,1,1,543,208
0,3,1,544,187
0,2,1,545,59
0,2,1,546,50
0,2,1,546,125
1,3,1,546,214
1,1,1,546,68
0,2,1,547,99
1,3,1,547,183
2,1,1,549,203
0,3,1,549,266
0,3,1,553,176
1,3,1,553,97
1,1,1,554,297
0,2,1,554,103
0,2,1,555,51
2,1,1,555,190
0,2,1,555,55
0,3,1,557,139
0,2,1,558,47
0,2,1,558,128
0,2,1,559,116
0,2,1,559,90
0,2,1,559,92
0,2,1,560,64
1,3,1,562,94
1,3,1,562,120
0,2,1,562,50
0,3,1,562,163
0,2,1,564,64
1,1,1,566,104
0,2,1,568,175
1,3,1,568,275
0,2,1,569,143
0,3,1,570,202
0,2,1,572,63
0,3,1,572,140
1,3,1,573,19
0,3,1,574,175
0,2,1,575,22
0,3,1,576,141
0,2,1,577,49
0,2,1,577,55
0,2,1,577,49
0,2,1,578,43
0,2,1,578,46
0,3,1,578,135
2,1,1,579,164
0,2,1,580,166
0,2,1,582,63
0,3,1,584,168
0,2,1,584,99
2,3,1,584,139
0,2,1,584,126
0,2,1,585,59
0,2,1,586,97
1,3,1,586,148
0,2,1,587,46
1,3,1,589,147
0,2,1,592,42
0,2,1,593,56
0,3,1,593,90
0,2,1,593,49
1,3,1,594,53
0,2,1,595,42
0,2,1,597,59
0,2,1,597,37
1,3,1,598,121
0,2,1,599,28
1,1,1,601,73
0,3,1,602,97
2,1,1,603,144
1,3,1,604,135
1,3,1,606,29
0,2,1,607,40
0,2,1,607,40
0,2,1,607,68
2,1,1,607,288
0,2,1,608,115
0,3,1,608,80
2,3,1,608,139
2,1,1,608,170
1,3,1,608,128
1,3,1,609,20
1,1,1,609,173
0,2,1,610,63
1,3,1,611,218
0,2,1,611,50
0,2,1,613,56
0,2,1,613,137
0,2,1,613,122
0,2,1,613,131
0,2,1,615,64
1,3,1,616,61
1,1,1,616,151
0,3,1,616,90
0,2,1,617,41
0,2,1,617,85
0,3,1,618,127
2,1,1,620,164
0,2,1,620,54
0,3,1,620,131
0,2,1,620,99
0,3,1,621,143
0,3,1,621,113
0,2,1,622,19
0,2,1,624,48
1,3,1,625,99
2,3,1,626,114
1,3,1,628,113
2,1,1,629,200
0,2,1,630,82
0,2,1,630,69
1,1,1,631,120
0,2,1,631,84
2,1,1,631,227
2,1,1,631,190
1,3,1,634,158
2,1,1,634,235
0,2,1,634,42
0,2,1,635,63
1,3,1,637,127
1,3,1,637,108
0,2,1,637,37
1,1,1,638,220
0,2,1,639,51
1,3,1,639,69
0,3,1,640,122
0,3,1,640,138
0,2,1,642,158
2,1,1,642,301
0,3,1,645,105
1,3,1,646,98
0,2,1,646,23
0,3,1,649,87
0,2,1,650,44
0,2,1,650,87
0,2,1,652,46
0,2,1,652,65
0,2,1,653,76
0,3,1,653,149
0,2,1,657,47
0,3,1,657,119
1,1,1,657,79
0,3,1,658,125
0,2,1,658,129
0,3,1,660,91
0,3,1,662,124
0,2,1,665,48
1,1,1,666,54
2,1,1,667,42
0,2,1,667,56
0,2,1,668,58
1,3,1,669,124
1,3,1,669,142
0,3,1,673,86
0,2,1,674,49
0,3,1,674,87
0,2,1,676,51
0,2,1,676,38
0,2,1,677,135
1,3,1,678,20
0,2,1,679,141
0,3,1,679,134
1,3,1,680,97
2,1,1,682,195
0,2,1,683,54
0,3,1,684,90
1,3,1,688,49
0,2,1,693,52
1,3,1,694,81
0,3,1,694,72
0,3,1,695,82
1,3,1,696,108
0,2,1,698,40
0,2,1,698,37
0,2,1,701,54
0,2,1,702,55
1,3,1,704,130
0,3,1,705,86
0,3,1,707,67
0,2,1,708,20
0,2,1,709,29
0,2,1,712,59
0,2,1,712,93
2,1,1,712,182
0,2,1,714,23
0,3,1,715,106
1,3,1,718,48
1,3,1,719,110
0,2,1,721,111
0,2,1,721,46
0,2,1,723,45
0,2,1,723,89
0,2,1,725,39
1,3,1,725,144
0,2,1,727,73
0,2,1,731,30
0,3,1,732,110
0,2,1,732,34
0,2,1,733,53
0,2,1,734,103
0,2,1,735,33
1,1,1,736,145
0,3,1,737,107
0,2,1,741,49
2,1,1,743,145
0,2,1,743,55
0,2,1,746,39
1,1,1,746,77
0,2,1,746,52
0,2,1,748,81
1,1,1,749,65
1,3,1,749,136
0,3,1,749,69
0,2,1,749,54
0,2,1,749,41
0,2,1,751,31
0,2,1,751,57
0,3,1,753,89
2,1,1,754,245
0,3,1,754,141
0,2,1,755,47
0,2,1,755,48
0,2,1,756,32
0,3,1,758,81
0,3,1,760,123
0,2,1,760,50
1,3,1,762,151
0,3,1,762,69
0,3,1,763,176
0,2,1,764,18
2,3,1,765,225
0,2,1,765,84
0,2,1,767,41
0,2,1,767,45
0,2,1,769,42
1,3,1,769,102
0,2,1,770,45
2,1,1,770,161
0,2,1,772,71
1,3,1,773,134
0,3,1,774,64
0,2,1,775,44
0,3,1,776,87
0,3,1,776,83
0,3,1,777,68
0,2,1,777,50
0,2,1,777,65
1,1,1,778,23
0,2,1,778,45
0,2,1,778,70
1,3,1,781,107
0,3,1,781,107
0,3,1,781,121
0,2,1,782,19
1,3,1,784,146
0,2,1,786,85
0,2,1,787,41
0,2,1,788,42
0,2,1,788,148
1,3,1,789,60
1,3,1,790,165
0,2,1,791,40
0,3,1,791,118
0,2,1,792,114
1,3,1,792,159
0,2,1,794,52
1,3,1,796,59
0,2,1,796,46
0,2,1,797,34
0,3,1,797,74
0,2,1,798,35
2,1,1,798,121
0,2,1,798,39
0,2,1,799,51
0,3,1,799,75
0,3,1,800,87
1,3,1,802,139
2,1,1,803,165
0,2,1,803,57
0,2,1,804,39
1,1,1,804,89
0,2,1,805,78
2,1,1,805,179
1,3,1,806,106
0,2,1,807,43
0,3,1,807,110
0,2,1,809,36
0,2,1,809,40
0,2,1,809,114
0,2,1,810,48
2,3,1,813,180
0,3,1,815,80
0,3,1,815,72
1,3,1,815,93
1,1,1,815,192
1,3,1,815,86
0,2,1,817,54
1,3,1,818,151
1,3,1,818,137
0,3,1,819,69
0,3,1,819,101
0,3,1,819,132
0,3,1,822,86
0,2,1,824,43
2,1,1,825,117
0,2,1,826,69
0,3,1,826,159
0,2,1,826,51
0,3,1,827,96
1,1,1,827,82
0,2,1,827,21
0,3,1,828,106
0,3,1,828,98
0,3,1,829,76
0,2,1,829,105
0,2,1,830,57
1,1,1,831,88
0,2,1,831,73
0,3,1,831,97
0,2,1,833,89
0,2,1,835,37
1,3,1,835,176
0,2,1,837,64
0,2,1,837,57
1,1,1,838,127
0,2,1,840,49
0,2,1,840,50
0,2,1,840,63
0,3,1,841,77
0,2,1,844,84
0,3,1,845,141
0,2,1,847,65
0,3,1,847,79
1,1,1,849,88
1,3,1,851,165
1,1,1,851,305
0,2,1,851,49
0,3,1,851,72
0,2,1,852,72
0,2,1,853,55
0,3,1,854,113
2,3,1,854,181
0,2,1,854,109
0,2,1,856,58
1,3,1,857,153
1,1,1,857,146
2,3,1,859,168
0,2,1,859,57
0,3,1,861,123
0,2,1,862,98
0,2,1,862,74
0,2,1,862,108
1,1,1,863,107
0,3,1,863,87
2,3,1,864,136
2,1,1,864,156
0,2,1,865,63
0,3,1,865,75
0,2,1,865,64
1,3,1,866,159
0,3,1,866,140
1,3,1,866,156
0,2,1,866,75
1,1,1,868,213
0,2,1,869,60
0,2,1,869,41
0,2,1,870,124
1,3,1,872,56
0,2,1,872,44
0,2,1,872,57
1,3,1,873,124
0,3,1,873,131
1,3,1,874,166
0,3,1,875,80
2,3,1,877,260
2,3,1,877,261
2,3,1,877,168
2,3,1,877,148
2,3,1,877,174
0,3,1,878,87
1,3,1,878,114
0,2,1,879,83
0,3,1,879,84
0,3,1,880,83
1,1,1,880,82
1,3,1,880,133
0,2,1,882,67
2,3,1,882,222
1,3,1,882,102
0,2,1,883,48
1,3,1,883,76
1,3,1,883,54
0,2,1,883,61
0,2,1,883,29
0,2,1,884,63
0,2,1,884,102
0,2,1,884,64
0,2,1,886,53
1,3,1,888,134
1,3,1,888,128
0,2,1,889,84
0,2,1,889,45
1,3,1,891,81
0,2,1,892,52
1,3,1,894,158
0,2,1,894,73
0,2,1,894,131
1,1,1,894,51
0,2,1,896,39
0,2,1,896,78
0,3,1,897,125
0,2,1,897,24
1,3,1,898,180
1,3,1,899,152
0,3,1,899,93
0,2,1,900,23
0,2,1,901,44
0,2,1,901,51
1,3,1,902,163
1,3,1,902,98
0,3,1,902,152
2,3,1,902,156
2,1,1,903,140
2,1,1,903,148
1,3,1,904,72
1,3,1,904,190
0,2,1,905,82
1,3,1,907,67
0,2,1,907,78
0,2,1,907,39
1,3,1,907,147
0,3,1,908,49
0,2,1,908,52
0,2,1,910,68
0,2,1,912,41
1,3,1,913,67
0,2,1,914,201
0,2,1,915,178
0,2,1,917,91
0,3,1,919,117
1,3,1,921,123
0,2,1,921,50
0,3,1,921,121
2,3,1,923,230
0,2,1,924,51
0,2,1,924,19
0,3,1,925,111
2,3,1,925,218
0,2,1,926,145
1,3,1,926,150
1,1,1,927,127
0,2,1,927,53
1,3,1,927,142
2,3,1,927,107
2,1,1,928,239
1,1,1,929,200
0,2,1,931,81
0,3,1,931,91
0,2,1,932,86
1,3,1,932,101
0,2,1,933,70
0,2,1,933,57
0,2,1,934,106
0,3,1,934,85
2,1,1,934,274
0,2,1,940,80
0,3,1,940,166
1,3,1,941,103
0,2,1,942,46
0,2,1,942,37
0,2,1,943,87
0,3,1,943,91
1,1,1,944,125
0,2,1,945,75
1,3,1,946,170
0,2,1,947,20
0,2,1,947,68
0,3,1,948,94
1,3,1,948,130
1,3,1,951,120
1,3,1,952,91
0,2,1,952,68
1,1,1,954,54
0,3,1,955,100
0,3,1,957,108
0,2,1,957,50
1,3,1,958,108
0,2,1,959,51
1,3,1,960,81
1,3,1,960,91
1,3,1,961,166
0,3,1,961,66
0,2,1,963,53
2,1,1,964,117
2,1,1,964,151
0,3,1,964,136
2,1,1,964,183
0,2,1,964,81
2,3,1,964,196
0,2,1,965,64
0,3,1,965,180
0,3,1,966,126
1,3,1,966,127
1,3,1,966,122
0,3,1,967,146
0,3,1,968,130
2,1,1,968,126
0,3,1,970,117
1,3,1,973,119
0,3,1,973,128
1,3,1,975,124
0,2,1,977,39
1,3,1,978,96
2,3,1,978,169
0,3,1,978,106
0,2,1,980,15
0,3,1,980,102
1,3,1,980,166
2,1,1,982,118
1,1,1,983,105
2,1,1,983,131
0,2,1,983,55
0,2,1,983,71
2,3,1,984,201
2,1,1,984,247
2,1,1,985,263
0,2,1,985,60
1,3,1,985,154
0,3,1,986,76
0,2,1,986,44
0,3,1,986,119
2,3,1,990,282
1,3,1,992,110
0,2,1,993,48
2,3,1,993,262
2,1,1,993,121
0,2,1,993,77
1,3,1,994,190
0,2,1,996,41
1,3,1,996,164
0,3,1,998,83
1,3,1,999,128
0,2,1,1001,67
2,3,1,1001,95
1,3,1,1001,70
0,2,1,1002,88
0,2,1,1003,93
0,3,1,1004,150
0,2,1,1006,37
1,3,1,1006,55
1,1,1,1006,122
0,2,1,1006,50
1,3,1,1007,145
1,3,1,1009,150
0,2,1,1009,79
0,2,1,1009,60
0,2,1,1010,49
0,3,1,1012,83
0,2,1,1014,39
0,2,1,1014,51
0,3,1,1014,74
0,3,1,1015,155
0,2,1,1017,58
1,3,1,1017,51
1,3,1,1017,136
2,1,1,1018,150
0,3,1,1021,428
0,3,1,1022,103
0,3,1,1022,88
2,1,1,1023,201
2,1,1,1024,145
1,3,1,1026,68
0,2,1,1027,49
1,3,1,1028,166
1,3,1,1028,165
0,2,1,1029,56
2,3,1,1029,100
0,3,1,1030,191
0,2,1,1032,76
0,2,1,1034,170
0,3,1,1034,101
0,2,1,1035,135
0,2,1,1035,144
1,3,1,1039,156
0,3,1,1040,88
2,3,1,1041,176
2,1,1,1042,192
1,3,1,1045,81
0,2,1,1045,117
1,3,1,1048,142
0,3,1,1048,97
1,3,1,1048,132
0,2,1,1048,84
0,2,1,1049,100
2,3,1,1050,145
0,2,1,1051,66
0,2,1,1053,84
1,3,1,1054,58
0,3,1,1056,93
0,3,1,1056,129
2,3,1,1056,196
0,3,1,1057,148
0,2,1,1058,41
0,2,1,1058,92
0,3,1,1058,127
0,2,1,1060,56
0,3,1,1060,113
0,2,1,1061,92
2,3,1,1062,203
0,3,1,1063,91
2,1,1,1064,153
2,1,1,1065,148
0,2,1,1066,57
0,3,1,1066,71
0,2,1,1066,78
0,3,1,1072,133
0,2,1,1074,48
1,3,1,1075,109
0,2,1,1075,67
0,2,1,1076,70
2,1,1,1076,151
0,2,1,1076,24
2,1,1,1076,111
0,2,1,1079,45
0,2,1,1079,114
2,1,1,1081,202
0,2,1,1081,51
1,3,1,1081,115
0,2,1,1081,61
0,2,1,1084,119
0,3,1,1084,89
0,2,1,1087,58
0,2,1,1087,69
1,3,1,1088,101
0,2,1,1089,103
0,2,1,1089,124
0,2,1,1094,55
0,3,1,1094,108
0,2,1,1096,119
2,3,1,1096,134
0,2,1,1097,60
0,2,1,1097,162
0,2,1,1099,35
0,2,1,1100,54
2,1,1,1102,430
0,3,1,1103,97
0,2,1,1104,59
1,3,1,1105,90
0,3,1,1105,92
2,3,1,1106,177
0,2,1,1107,55
0,3,1,1108,129
2,3,1,1108,317
1,1,1,1108,382
2,3,1,1108,267
0,2,1,1109,22
0,3,1,1110,131
2,1,1,1111,310
1,3,1,1111,93
0,2,1,1113,59
2,1,1,1113,340
0,2,1,1115,52
0,3,1,1115,93
1,3,1,1120,149
0,3,1,1120,200
0,2,1,1120,36
0,2,1,1120,38
0,2,1,1121,50
2,1,1,1122,168
0,2,1,1122,49
1,3,1,1123,80
1,3,1,1123,97
1,3,1,1123,70
0,2,1,1125,68
0,3,1,1126,113
2,3,1,1128,176
0,2,1,1130,29
0,2,1,1131,45
0,3,1,1134,92
1,3,1,1135,137
0,2,1,1135,100
0,2,1,1135,72
0,2,1,1136,78
0,2,1,1137,80
0,2,1,1139,95
0,3,1,1139,124
0,2,1,1139,100
0,2,1,1142,73
0,2,1,1144,63
0,2,1,1145,85
0,2,1,1146,57
0,3,1,1148,108
0,2,1,1150,22
2,3,1,1151,208
0,2,1,1151,49
0,2,1,1152,68
1,1,1,1152,121
2,1,1,1153,227
0,2,1,1154,117
1,1,1,1158,468
0,2,1,1160,68
1,3,1,1160,52
1,3,1,1163,115
2,3,1,1165,260
0,2,1,1167,63
1,3,1,1169,189
1,3,1,1170,141
0,3,1,1170,94
0,3,1,1170,79
2,3,1,1171,178
1,3,1,1172,126
1,3,1,1173,70
0,3,1,1173,182
0,3,1,1174,108
0,2,1,1175,95
0,2,1,1177,61
0,2,1,1178,110
0,3,1,1178,141
0,3,1,1183,177
0,3,1,1188,104
0,3,1,1188,117
0,3,1,1191,113
1,3,1,1191,209
0,2,1,1191,21
0,2,1,1193,39
0,3,1,1193,113
0,2,1,1195,103
0,2,1,1195,74
0,2,1,1195,71
0,2,1,1196,169
0,3,1,1196,191
0,2,1,1198,106
0,2,1,1198,93
0,3,1,1198,83
0,2,1,1198,127
1,1,1,1198,115
2,1,1,1200,164
0,2,1,1201,60
1,1,1,1201,128
0,3,1,1204,113
0,2,1,1204,112
0,2,1,1204,112
0,2,1,1204,103
1,3,1,1209,115
1,3,1,1209,108
0,2,1,1213,51
0,2,1,1220,37
0,2,1,1220,40
0,2,1,1220,45
0,2,1,1222,19
2,3,1,1223,294
0,2,1,1225,48
0,2,1,1225,42
0,2,1,1229,44
2,3,1,1231,236
0,2,1,1234,54
0,2,1,1234,59
0,2,1,1237,48
0,3,1,1239,105
1,3,1,1240,67
0,2,1,1244,59
0,2,1,1248,46
0,2,1,1248,68
0,3,1,1248,106
0,2,1,1248,20
0,2,1,1251,83
1,3,1,1253,86
1,3,1,1253,96
0,2,1,1254,91
0,2,1,1257,32
1,3,1,1258,137
0,2,1,1259,110
0,2,1,1262,106
0,2,1,1264,75
0,3,1,1268,134
1,1,1,1270,134
0,2,1,1270,30
0,3,1,1274,132
0,3,1,1275,80
2,3,1,1277,184
0,2,1,1278,61
0,2,1,1280,9
0,3,1,1281,89
1,3,1,1282,157
1,3,1,1282,108
0,3,1,1283,150
0,2,1,1286,70
1,1,1,1286,155
0,2,1,1288,79
0,2,1,1292,46
0,2,1,1292,32
0,2,1,1293,43
0,2,1,1295,41
0,2,1,1295,50
0,3,1,1295,87
0,2,1,1296,137
0,2,1,1296,77
0,3,1,1296,96
0,2,1,1297,60
0,2,1,1301,57
2,3,1,1302,221
1,3,1,1303,67
1,3,1,1303,51
1,1,1,1308,129
0,2,1,1309,49
0,2,1,1309,69
0,2,1,1311,42
1,3,1,1312,171
2,3,1,1312,149
0,2,1,1316,36
1,3,1,1321,136
0,2,1,1326,48
0,2,1,1329,23
0,2,1,1334,67
1,3,1,1336,162
0,3,1,1338,141
0,3,1,1348,102
0,3,1,1350,91
0,3,1,1356,69
0,2,1,1357,85
0,2,1,1357,72
0,2,1,1357,109
0,2,1,1358,99
1,3,1,1359,100
2,1,1,1363,283
0,2,1,1363,33
0,2,1,1376,86
0,2,1,1377,20
1,3,1,1382,97
0,2,1,1384,53
0,2,1,1388,55
0,2,1,1399,54
0,2,1,1402,37
0,2,1,1402,48
0,2,1,1403,181
2,3,1,1403,285
0,2,1,1407,69
0,2,1,1423,43
0,2,1,1424,139
0,2,1,1424,47
0,2,1,1429,41
1,3,1,1430,131
1,3,1,1432,110
0,3,1,1434,85
0,3,2,12,81
0,2,2,23,37
0,3,2,25,62
0,2,2,55,83
0,2,2,66,57
1,3,2,73,145
1,3,2,79,40
0,3,2,80,93
0,2,2,84,73
0,2,2,90,43
2,1,2,91,135
0,3,2,104,94
0,3,2,106,119
0,2,2,106,37
1,3,2,112,33
0,2,2,114,41
0,2,2,114,46
0,2,2,118,38
0,2,2,122,49
1,3,2,143,143
1,3,2,144,111
0,3,2,155,82
0,2,2,158,18
1,1,2,168,88
1,3,2,169,157
0,2,2,176,33
1,3,2,180,125
2,1,2,190,185
0,2,2,198,60
1,3,2,202,106
0,3,2,208,95
0,2,2,213,18
1,3,2,214,102
0,3,2,218,104
1,3,2,221,148
0,2,2,237,100
1,3,2,242,163
0,2,2,248,34
0,2,2,249,38
1,3,2,254,64
0,2,2,254,303
0,3,2,255,144
0,2,2,258,46
0,3,2,264,77
1,3,2,265,129
0,2,2,268,64
0,2,2,287,49
1,3,2,292,59
2,3,2,293,164
0,2,2,305,55
0,2,2,306,41
0,2,2,307,35
0,2,2,308,52
0,2,2,308,32
0,2,2,309,36
0,2,2,313,93
0,2,2,313,87
0,2,2,316,40
0,2,2,316,47
0,2,2,316,37
0,2,2,318,37
0,2,2,320,50
0,2,2,320,41
0,2,2,323,65
0,3,2,324,126
0,3,2,326,71
0,2,2,330,43
0,2,2,331,74
0,2,2,332,45
0,2,2,334,107
0,2,2,334,50
0,2,2,336,49
0,2,2,336,64
0,2,2,338,40
0,2,2,344,53
0,2,2,345,41
2,3,2,346,125
0,2,2,349,46
0,2,2,350,57
0,2,2,350,41
0,2,2,350,53
0,3,2,354,151
0,2,2,358,29
1,3,2,361,80
1,3,2,364,144
1,1,2,367,122
0,3,2,368,97
0,2,2,368,56
0,2,2,370,35
0,2,2,370,64
0,2,2,375,18
0,2,2,380,46
0,2,2,382,44
0,2,2,382,75
1,1,2,383,68
0,2,2,384,55
0,2,2,385,86
0,2,2,388,54
0,2,2,389,37
0,2,2,391,37
0,2,2,395,100
1,1,2,398,66
1,3,2,398,386
1,3,2,400,189
0,2,2,402,47
1,1,2,404,283
1,1,2,406,96
1,3,2,409,76
1,1,2,409,157
0,2,2,414,116
0,2,2,416,69
0,3,2,416,81
1,3,2,417,125
0,2,2,418,122
0,2,2,421,87
0,2,2,422,50
2,1,2,423,280
0,3,2,424,132
0,2,2,424,49
0,2,2,424,51
0,2,2,425,67
0,2,2,425,83
0,2,2,425,107
1,3,2,425,122
1,1,2,430,188
0,3,2,432,182
2,3,2,432,223
0,2,2,434,76
1,1,2,435,86
0,3,2,438,111
0,2,2,439,126
2,3,2,440,139
0,2,2,442,144
1,3,2,442,116
0,2,2,443,220
0,2,2,444,16
2,3,2,444,710
0,2,2,445,169
1,3,2,445,107
1,3,2,449,124
0,2,2,449,115
0,2,2,449,51
0,2,2,450,60
0,3,2,450,145
1,1,2,455,82
0,2,2,455,93
0,2,2,455,53
1,1,2,455,114
1,3,2,455,185
0,3,2,456,131
0,2,2,456,75
0,2,2,458,94
0,2,2,458,43
0,2,2,460,64
1,3,2,464,174
0,2,2,466,63
0,3,2,466,148
1,1,2,467,94
0,3,2,467,102
1,3,2,470,80
2,3,2,470,175
0,2,2,470,69
0,3,2,472,133
0,2,2,472,100
2,1,2,474,130
0,2,2,474,57
0,2,2,475,64
0,2,2,476,75
0,2,2,476,136
0,2,2,478,98
0,2,2,479,41
1,3,2,479,159
0,2,2,479,38
0,2,2,480,70
1,3,2,482,133
0,2,2,482,77
0,3,2,482,159
0,2,2,483,58
0,2,2,483,137
2,1,2,483,237
2,3,2,484,155
1,1,2,485,212
0,3,2,486,160
0,2,2,487,37
0,3,2,487,136
0,2,2,489,20
0,2,2,489,47
0,2,2,490,47
0,3,2,490,148
0,2,2,493,60
0,3,2,495,99
1,3,2,497,143
0,2,2,497,53
0,3,2,498,128
0,3,2,498,150
1,3,2,499,270
0,2,2,502,17
0,3,2,503,204
1,3,2,504,98
0,2,2,505,427
1,3,2,506,195
0,3,2,507,253
0,3,2,507,93
0,3,2,508,252
0,3,2,508,232
0,2,2,508,277
0,2,2,510,917
2,3,2,512,273
0,3,2,512,199
0,3,2,513,160
0,3,2,513,153
0,2,2,513,21
1,3,2,513,84
1,3,2,515,87
2,1,2,517,305
1,3,2,517,193
1,3,2,519,107
0,3,2,519,184
0,2,2,520,51
0,3,2,520,251
0,3,2,520,254
0,3,2,521,257
1,3,2,521,136
2,1,2,522,176
0,3,2,523,334
0,3,2,526,254
1,3,2,527,172
1,3,2,527,164
1,3,2,527,115
2,1,2,528,104
0,3,2,528,277
2,3,2,529,229
0,2,2,531,50
1,3,2,533,150
1,3,2,534,23
2,1,2,534,177
0,3,2,536,248
1,3,2,536,127
0,3,2,536,336
1,3,2,536,143
1,3,2,537,194
1,3,2,539,66
1,3,2,539,100
1,3,2,539,157
1,3,2,539,195
0,3,2,542,298
0,3,2,543,223
1,1,2,543,137
2,1,2,546,270
0,2,2,548,32
0,3,2,548,242
0,3,2,548,249
1,3,2,549,100
0,2,2,549,57
0,3,2,550,229
1,3,2,551,128
1,1,2,552,158
2,1,2,553,378
0,3,2,553,193
0,3,2,553,225
